codigo_provincia,provincia,codigo_departamento,departamento,codigo_partido,partido,lista_interna,agrupacion,votos
2,BUENOS AIRES,106,SAN ISIDRO,505,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,,505,7716
2,BUENOS AIRES,106,SAN ISIDRO,511,FRENTE POPULAR DEMOCRATICO Y SOCIAL (PODEMOS),,511,1410
2,BUENOS AIRES,106,SAN ISIDRO,3016,COMPROMISO FEDERAL,ES POSIBLE - E,504,40
2,BUENOS AIRES,106,SAN ISIDRO,3017,COMPROMISO FEDERAL,ES POSIBLE BUENOS AIRES - P,504,327
2,BUENOS AIRES,106,SAN ISIDRO,3018,COMPROMISO FEDERAL,JUSTICIA Y DIGNIDAD - M,504,4
2,BUENOS AIRES,106,SAN ISIDRO,3019,COMPROMISO FEDERAL,UNIR - U,504,7
2,BUENOS AIRES,106,SAN ISIDRO,3307,FRENTE RENOVADOR,CORRIENTE RENOVADORA - LISTA 1,510,105735
2,BUENOS AIRES,106,SAN ISIDRO,3310,FRENTE PROGRESISTA CIVICO Y SOCIAL,UNIDAD PROGRESISTA - A,514,24790
2,BUENOS AIRES,106,SAN ISIDRO,3323,FRENTE PARA LA VICTORIA,LISTA 2 - CELESTE Y BLANCA K,501,28798
2,BUENOS AIRES,106,SAN ISIDRO,3334,UNIDOS POR LA LIBERTAD Y EL TRABAJO,LISTA CELESTE,507,22804
2,BUENOS AIRES,106,SAN ISIDRO,3335,UNION CON FE,UNION CON FE,513,1437
2,BUENOS AIRES,106,SAN ISIDRO,9001,ELECTORES,,9001,259383
2,BUENOS AIRES,106,SAN ISIDRO,9002,VOTANTES,,9002,197420
2,BUENOS AIRES,106,SAN ISIDRO,9003,VOTOS IMPUGNADOS,,9003,113
2,BUENOS AIRES,106,SAN ISIDRO,9004,VOTOS BLANCOS,,9004,4965
2,BUENOS AIRES,106,SAN ISIDRO,9005,VOTOS NULOS,,9005,2290
2,BUENOS AIRES,106,SAN ISIDRO,9006,VOTOS RECURRIDOS,,9006,60
2,BUENOS AIRES,106,SAN ISIDRO,9007,EMPADRONADOS,,9007,263231
2,BUENOS AIRES,107,SAN NICOLAS,272,GENTE EN ACCION,,272,353
2,BUENOS AIRES,107,SAN NICOLAS,276,MOVIMIENTO AVANZADA SOCIALISTA,,276,560
2,BUENOS AIRES,107,SAN NICOLAS,505,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,,505,2661
2,BUENOS AIRES,107,SAN NICOLAS,511,FRENTE POPULAR DEMOCRATICO Y SOCIAL (PODEMOS),,511,1736
2,BUENOS AIRES,107,SAN NICOLAS,3016,COMPROMISO FEDERAL,ES POSIBLE - E,504,413
2,BUENOS AIRES,107,SAN NICOLAS,3017,COMPROMISO FEDERAL,ES POSIBLE BUENOS AIRES - P,504,63
2,BUENOS AIRES,107,SAN NICOLAS,3018,COMPROMISO FEDERAL,JUSTICIA Y DIGNIDAD - M,504,134
2,BUENOS AIRES,107,SAN NICOLAS,3019,COMPROMISO FEDERAL,UNIR - U,504,424
2,BUENOS AIRES,107,SAN NICOLAS,3307,FRENTE RENOVADOR,CORRIENTE RENOVADORA - LISTA 1,510,26332
2,BUENOS AIRES,107,SAN NICOLAS,3310,FRENTE PROGRESISTA CIVICO Y SOCIAL,UNIDAD PROGRESISTA - A,514,11982
2,BUENOS AIRES,107,SAN NICOLAS,3323,FRENTE PARA LA VICTORIA,LISTA 2 - CELESTE Y BLANCA K,501,24980
2,BUENOS AIRES,107,SAN NICOLAS,3334,UNIDOS POR LA LIBERTAD Y EL TRABAJO,LISTA CELESTE,507,10511
2,BUENOS AIRES,107,SAN NICOLAS,3335,UNION CON FE,UNION CON FE,513,1547
2,BUENOS AIRES,107,SAN NICOLAS,9001,ELECTORES,,9001,114417
2,BUENOS AIRES,107,SAN NICOLAS,9002,VOTANTES,,9002,82466
2,BUENOS AIRES,107,SAN NICOLAS,9003,VOTOS IMPUGNADOS,,9003,43
2,BUENOS AIRES,107,SAN NICOLAS,9004,VOTOS BLANCOS,,9004,6755
2,BUENOS AIRES,107,SAN NICOLAS,9005,VOTOS NULOS,,9005,1088
2,BUENOS AIRES,107,SAN NICOLAS,9006,VOTOS RECURRIDOS,,9006,11
2,BUENOS AIRES,107,SAN NICOLAS,9007,EMPADRONADOS,,9007,116708
2,BUENOS AIRES,108,SAN PEDRO,272,GENTE EN ACCION,,272,134
2,BUENOS AIRES,108,SAN PEDRO,276,MOVIMIENTO AVANZADA SOCIALISTA,,276,218
2,BUENOS AIRES,108,SAN PEDRO,505,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,,505,692
2,BUENOS AIRES,108,SAN PEDRO,511,FRENTE POPULAR DEMOCRATICO Y SOCIAL (PODEMOS),,511,207
2,BUENOS AIRES,108,SAN PEDRO,3016,COMPROMISO FEDERAL,ES POSIBLE - E,504,167
2,BUENOS AIRES,108,SAN PEDRO,3017,COMPROMISO FEDERAL,ES POSIBLE BUENOS AIRES - P,504,3
2,BUENOS AIRES,108,SAN PEDRO,3018,COMPROMISO FEDERAL,JUSTICIA Y DIGNIDAD - M,504,195
2,BUENOS AIRES,108,SAN PEDRO,3019,COMPROMISO FEDERAL,UNIR - U,504,419
2,BUENOS AIRES,108,SAN PEDRO,3307,FRENTE RENOVADOR,CORRIENTE RENOVADORA - LISTA 1,510,9235
2,BUENOS AIRES,108,SAN PEDRO,3310,FRENTE PROGRESISTA CIVICO Y SOCIAL,UNIDAD PROGRESISTA - A,514,6139
2,BUENOS AIRES,108,SAN PEDRO,3323,FRENTE PARA LA VICTORIA,LISTA 2 - CELESTE Y BLANCA K,501,6674
2,BUENOS AIRES,108,SAN PEDRO,3334,UNIDOS POR LA LIBERTAD Y EL TRABAJO,LISTA CELESTE,507,3776
2,BUENOS AIRES,108,SAN PEDRO,3335,UNION CON FE,UNION CON FE,513,2742
2,BUENOS AIRES,108,SAN PEDRO,9001,ELECTORES,,9001,43140
2,BUENOS AIRES,108,SAN PEDRO,9002,VOTANTES,,9002,31435
2,BUENOS AIRES,108,SAN PEDRO,9003,VOTOS IMPUGNADOS,,9003,12
2,BUENOS AIRES,108,SAN PEDRO,9004,VOTOS BLANCOS,,9004,1721
2,BUENOS AIRES,108,SAN PEDRO,9005,VOTOS NULOS,,9005,593
2,BUENOS AIRES,108,SAN PEDRO,9006,VOTOS RECURRIDOS,,9006,8
2,BUENOS AIRES,108,SAN PEDRO,9007,EMPADRONADOS,,9007,45590
2,BUENOS AIRES,109,SAN VICENTE,272,GENTE EN ACCION,,272,190
2,BUENOS AIRES,109,SAN VICENTE,276,MOVIMIENTO AVANZADA SOCIALISTA,,276,279
2,BUENOS AIRES,109,SAN VICENTE,505,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,,505,821
2,BUENOS AIRES,109,SAN VICENTE,511,FRENTE POPULAR DEMOCRATICO Y SOCIAL (PODEMOS),,511,310
2,BUENOS AIRES,109,SAN VICENTE,3016,COMPROMISO FEDERAL,ES POSIBLE - E,504,137
2,BUENOS AIRES,109,SAN VICENTE,3017,COMPROMISO FEDERAL,ES POSIBLE BUENOS AIRES - P,504,13
2,BUENOS AIRES,109,SAN VICENTE,3018,COMPROMISO FEDERAL,JUSTICIA Y DIGNIDAD - M,504,263
2,BUENOS AIRES,109,SAN VICENTE,3019,COMPROMISO FEDERAL,UNIR - U,504,8
2,BUENOS AIRES,109,SAN VICENTE,3307,FRENTE RENOVADOR,CORRIENTE RENOVADORA - LISTA 1,510,13470
2,BUENOS AIRES,109,SAN VICENTE,3310,FRENTE PROGRESISTA CIVICO Y SOCIAL,UNIDAD PROGRESISTA - A,514,2556
2,BUENOS AIRES,109,SAN VICENTE,3323,FRENTE PARA LA VICTORIA,LISTA 2 - CELESTE Y BLANCA K,501,8714
2,BUENOS AIRES,109,SAN VICENTE,3334,UNIDOS POR LA LIBERTAD Y EL TRABAJO,LISTA CELESTE,507,3452
2,BUENOS AIRES,109,SAN VICENTE,3335,UNION CON FE,UNION CON FE,513,878
2,BUENOS AIRES,109,SAN VICENTE,9001,ELECTORES,,9001,42879
2,BUENOS AIRES,109,SAN VICENTE,9002,VOTANTES,,9002,33641
2,BUENOS AIRES,109,SAN VICENTE,9003,VOTOS IMPUGNADOS,,9003,6
2,BUENOS AIRES,109,SAN VICENTE,9004,VOTOS BLANCOS,,9004,2332
2,BUENOS AIRES,109,SAN VICENTE,9005,VOTOS NULOS,,9005,531
2,BUENOS AIRES,109,SAN VICENTE,9006,VOTOS RECURRIDOS,,9006,4
2,BUENOS AIRES,109,SAN VICENTE,9007,EMPADRONADOS,,9007,43932
2,BUENOS AIRES,110,SUIPACHA,272,GENTE EN ACCION,,272,23
2,BUENOS AIRES,110,SUIPACHA,276,MOVIMIENTO AVANZADA SOCIALISTA,,276,31
2,BUENOS AIRES,110,SUIPACHA,505,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,,505,137
2,BUENOS AIRES,110,SUIPACHA,511,FRENTE POPULAR DEMOCRATICO Y SOCIAL (PODEMOS),,511,37
2,BUENOS AIRES,110,SUIPACHA,3016,COMPROMISO FEDERAL,ES POSIBLE - E,504,313
2,BUENOS AIRES,110,SUIPACHA,3017,COMPROMISO FEDERAL,ES POSIBLE BUENOS AIRES - P,504,0
2,BUENOS AIRES,110,SUIPACHA,3018,COMPROMISO FEDERAL,JUSTICIA Y DIGNIDAD - M,504,19
2,BUENOS AIRES,110,SUIPACHA,3019,COMPROMISO FEDERAL,UNIR - U,504,20
2,BUENOS AIRES,110,SUIPACHA,3307,FRENTE RENOVADOR,CORRIENTE RENOVADORA - LISTA 1,510,2091
2,BUENOS AIRES,110,SUIPACHA,3310,FRENTE PROGRESISTA CIVICO Y SOCIAL,UNIDAD PROGRESISTA - A,514,665
2,BUENOS AIRES,110,SUIPACHA,3323,FRENTE PARA LA VICTORIA,LISTA 2 - CELESTE Y BLANCA K,501,2057
2,BUENOS AIRES,110,SUIPACHA,3334,UNIDOS POR LA LIBERTAD Y EL TRABAJO,LISTA CELESTE,507,777
2,BUENOS AIRES,110,SUIPACHA,3335,UNION CON FE,UNION CON FE,513,55
2,BUENOS AIRES,110,SUIPACHA,9001,ELECTORES,,9001,8676
2,BUENOS AIRES,110,SUIPACHA,9002,VOTANTES,,9002,6293
2,BUENOS AIRES,110,SUIPACHA,9003,VOTOS IMPUGNADOS,,9003,0
2,BUENOS AIRES,110,SUIPACHA,9004,VOTOS BLANCOS,,9004,913
2,BUENOS AIRES,110,SUIPACHA,9005,VOTOS NULOS,,9005,32
2,BUENOS AIRES,110,SUIPACHA,9006,VOTOS RECURRIDOS,,9006,0
2,BUENOS AIRES,110,SUIPACHA,9007,EMPADRONADOS,,9007,8805
2,BUENOS AIRES,111,TANDIL,272,GENTE EN ACCION,,272,366
2,BUENOS AIRES,111,TANDIL,276,MOVIMIENTO AVANZADA SOCIALISTA,,276,430
2,BUENOS AIRES,111,TANDIL,505,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,,505,2542
2,BUENOS AIRES,111,TANDIL,511,FRENTE POPULAR DEMOCRATICO Y SOCIAL (PODEMOS),,511,633
2,BUENOS AIRES,111,TANDIL,3016,COMPROMISO FEDERAL,ES POSIBLE - E,504,264
2,BUENOS AIRES,111,TANDIL,3017,COMPROMISO FEDERAL,ES POSIBLE BUENOS AIRES - P,504,0
2,BUENOS AIRES,111,TANDIL,3018,COMPROMISO FEDERAL,JUSTICIA Y DIGNIDAD - M,504,34
2,BUENOS AIRES,111,TANDIL,3019,COMPROMISO FEDERAL,UNIR - U,504,412
2,BUENOS AIRES,111,TANDIL,3307,FRENTE RENOVADOR,CORRIENTE RENOVADORA - LISTA 1,510,21412
2,BUENOS AIRES,111,TANDIL,3310,FRENTE PROGRESISTA CIVICO Y SOCIAL,UNIDAD PROGRESISTA - A,514,17064
2,BUENOS AIRES,111,TANDIL,3323,FRENTE PARA LA VICTORIA,LISTA 2 - CELESTE Y BLANCA K,501,19087
2,BUENOS AIRES,111,TANDIL,3334,UNIDOS POR LA LIBERTAD Y EL TRABAJO,LISTA CELESTE,507,9426
2,BUENOS AIRES,111,TANDIL,3335,UNION CON FE,UNION CON FE,513,1188
2,BUENOS AIRES,111,TANDIL,9001,ELECTORES,,9001,99176
2,BUENOS AIRES,111,TANDIL,9002,VOTANTES,,9002,70625
2,BUENOS AIRES,111,TANDIL,9003,VOTOS IMPUGNADOS,,9003,39
2,BUENOS AIRES,111,TANDIL,9004,VOTOS BLANCOS,,9004,3276
2,BUENOS AIRES,111,TANDIL,9005,VOTOS NULOS,,9005,1333
2,BUENOS AIRES,111,TANDIL,9006,VOTOS RECURRIDOS,,9006,28
2,BUENOS AIRES,111,TANDIL,9007,EMPADRONADOS,,9007,99176
2,BUENOS AIRES,112,TAPALQUE,272,GENTE EN ACCION,,272,11
2,BUENOS AIRES,112,TAPALQUE,276,MOVIMIENTO AVANZADA SOCIALISTA,,276,33
2,BUENOS AIRES,112,TAPALQUE,505,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,,505,31
2,BUENOS AIRES,112,TAPALQUE,511,FRENTE POPULAR DEMOCRATICO Y SOCIAL (PODEMOS),,511,14
2,BUENOS AIRES,112,TAPALQUE,3016,COMPROMISO FEDERAL,ES POSIBLE - E,504,13
2,BUENOS AIRES,112,TAPALQUE,3017,COMPROMISO FEDERAL,ES POSIBLE BUENOS AIRES - P,504,0
2,BUENOS AIRES,112,TAPALQUE,3018,COMPROMISO FEDERAL,JUSTICIA Y DIGNIDAD - M,504,0
2,BUENOS AIRES,112,TAPALQUE,3019,COMPROMISO FEDERAL,UNIR - U,504,8
2,BUENOS AIRES,112,TAPALQUE,3307,FRENTE RENOVADOR,CORRIENTE RENOVADORA - LISTA 1,510,1518
2,BUENOS AIRES,112,TAPALQUE,3310,FRENTE PROGRESISTA CIVICO Y SOCIAL,UNIDAD PROGRESISTA - A,514,1275
2,BUENOS AIRES,112,TAPALQUE,3323,FRENTE PARA LA VICTORIA,LISTA 2 - CELESTE Y BLANCA K,501,2040
2,BUENOS AIRES,112,TAPALQUE,3334,UNIDOS POR LA LIBERTAD Y EL TRABAJO,LISTA CELESTE,507,578
2,BUENOS AIRES,112,TAPALQUE,3335,UNION CON FE,UNION CON FE,513,64
2,BUENOS AIRES,112,TAPALQUE,9001,ELECTORES,,9001,7511
2,BUENOS AIRES,112,TAPALQUE,9002,VOTANTES,,9002,5279
2,BUENOS AIRES,112,TAPALQUE,9003,VOTOS IMPUGNADOS,,9003,0
2,BUENOS AIRES,112,TAPALQUE,9004,VOTOS BLANCOS,,9004,186
2,BUENOS AIRES,112,TAPALQUE,9005,VOTOS NULOS,,9005,40
2,BUENOS AIRES,112,TAPALQUE,9006,VOTOS RECURRIDOS,,9006,3
2,BUENOS AIRES,112,TAPALQUE,9007,EMPADRONADOS,,9007,7919
2,BUENOS AIRES,113,TIGRE,272,GENTE EN ACCION,,272,615
2,BUENOS AIRES,113,TIGRE,276,MOVIMIENTO AVANZADA SOCIALISTA,,276,1327
2,BUENOS AIRES,113,TIGRE,505,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,,505,6736
2,BUENOS AIRES,113,TIGRE,511,FRENTE POPULAR DEMOCRATICO Y SOCIAL (PODEMOS),,511,1798
2,BUENOS AIRES,113,TIGRE,3016,COMPROMISO FEDERAL,ES POSIBLE - E,504,79
2,BUENOS AIRES,113,TIGRE,3017,COMPROMISO FEDERAL,ES POSIBLE BUENOS AIRES - P,504,17
2,BUENOS AIRES,113,TIGRE,3018,COMPROMISO FEDERAL,JUSTICIA Y DIGNIDAD - M,504,8
2,BUENOS AIRES,113,TIGRE,3019,COMPROMISO FEDERAL,UNIR - U,504,451
2,BUENOS AIRES,113,TIGRE,3307,FRENTE RENOVADOR,CORRIENTE RENOVADORA - LISTA 1,510,132380
2,BUENOS AIRES,113,TIGRE,3310,FRENTE PROGRESISTA CIVICO Y SOCIAL,UNIDAD PROGRESISTA - A,514,10663
2,BUENOS AIRES,113,TIGRE,3323,FRENTE PARA LA VICTORIA,LISTA 2 - CELESTE Y BLANCA K,501,32761
2,BUENOS AIRES,113,TIGRE,3334,UNIDOS POR LA LIBERTAD Y EL TRABAJO,LISTA CELESTE,507,12246
2,BUENOS AIRES,113,TIGRE,3335,UNION CON FE,UNION CON FE,513,1256
2,BUENOS AIRES,113,TIGRE,9001,ELECTORES,,9001,259325
2,BUENOS AIRES,113,TIGRE,9002,VOTANTES,,9002,210210
2,BUENOS AIRES,113,TIGRE,9003,VOTOS IMPUGNADOS,,9003,85
2,BUENOS AIRES,113,TIGRE,9004,VOTOS BLANCOS,,9004,6820
2,BUENOS AIRES,113,TIGRE,9005,VOTOS NULOS,,9005,1666
2,BUENOS AIRES,113,TIGRE,9006,VOTOS RECURRIDOS,,9006,98
2,BUENOS AIRES,113,TIGRE,9007,EMPADRONADOS,,9007,262128
2,BUENOS AIRES,114,TORNQUIST,272,GENTE EN ACCION,,272,40
2,BUENOS AIRES,114,TORNQUIST,276,MOVIMIENTO AVANZADA SOCIALISTA,,276,33
2,BUENOS AIRES,114,TORNQUIST,505,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,,505,274
2,BUENOS AIRES,114,TORNQUIST,511,FRENTE POPULAR DEMOCRATICO Y SOCIAL (PODEMOS),,511,58
2,BUENOS AIRES,114,TORNQUIST,3016,COMPROMISO FEDERAL,ES POSIBLE - E,504,43
2,BUENOS AIRES,114,TORNQUIST,3017,COMPROMISO FEDERAL,ES POSIBLE BUENOS AIRES - P,504,1
2,BUENOS AIRES,114,TORNQUIST,3018,COMPROMISO FEDERAL,JUSTICIA Y DIGNIDAD - M,504,4
2,BUENOS AIRES,114,TORNQUIST,3019,COMPROMISO FEDERAL,UNIR - U,504,26
2,BUENOS AIRES,114,TORNQUIST,3307,FRENTE RENOVADOR,CORRIENTE RENOVADORA - LISTA 1,510,1788
2,BUENOS AIRES,114,TORNQUIST,3310,FRENTE PROGRESISTA CIVICO Y SOCIAL,UNIDAD PROGRESISTA - A,514,1853
2,BUENOS AIRES,114,TORNQUIST,3323,FRENTE PARA LA VICTORIA,LISTA 2 - CELESTE Y BLANCA K,501,1650
2,BUENOS AIRES,114,TORNQUIST,3334,UNIDOS POR LA LIBERTAD Y EL TRABAJO,LISTA CELESTE,507,1822
2,BUENOS AIRES,114,TORNQUIST,3335,UNION CON FE,UNION CON FE,513,46
2,BUENOS AIRES,114,TORNQUIST,9001,ELECTORES,,9001,10412
2,BUENOS AIRES,114,TORNQUIST,9002,VOTANTES,,9002,8081
2,BUENOS AIRES,114,TORNQUIST,9003,VOTOS IMPUGNADOS,,9003,1
2,BUENOS AIRES,114,TORNQUIST,9004,VOTOS BLANCOS,,9004,345
2,BUENOS AIRES,114,TORNQUIST,9005,VOTOS NULOS,,9005,101
2,BUENOS AIRES,114,TORNQUIST,9006,VOTOS RECURRIDOS,,9006,0
2,BUENOS AIRES,114,TORNQUIST,9007,EMPADRONADOS,,9007,11114
2,BUENOS AIRES,115,T. LAUQUEN,272,GENTE EN ACCION,,272,76
2,BUENOS AIRES,115,T. LAUQUEN,276,MOVIMIENTO AVANZADA SOCIALISTA,,276,115
2,BUENOS AIRES,115,T. LAUQUEN,505,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,,505,255
2,BUENOS AIRES,115,T. LAUQUEN,511,FRENTE POPULAR DEMOCRATICO Y SOCIAL (PODEMOS),,511,574
2,BUENOS AIRES,115,T. LAUQUEN,3016,COMPROMISO FEDERAL,ES POSIBLE - E,504,62
2,BUENOS AIRES,115,T. LAUQUEN,3017,COMPROMISO FEDERAL,ES POSIBLE BUENOS AIRES - P,504,2
2,BUENOS AIRES,115,T. LAUQUEN,3018,COMPROMISO FEDERAL,JUSTICIA Y DIGNIDAD - M,504,106
2,BUENOS AIRES,115,T. LAUQUEN,3019,COMPROMISO FEDERAL,UNIR - U,504,71
2,BUENOS AIRES,115,T. LAUQUEN,3307,FRENTE RENOVADOR,CORRIENTE RENOVADORA - LISTA 1,510,7513
2,BUENOS AIRES,115,T. LAUQUEN,3310,FRENTE PROGRESISTA CIVICO Y SOCIAL,UNIDAD PROGRESISTA - A,514,5164
2,BUENOS AIRES,115,T. LAUQUEN,3323,FRENTE PARA LA VICTORIA,LISTA 2 - CELESTE Y BLANCA K,501,4823
2,BUENOS AIRES,115,T. LAUQUEN,3334,UNIDOS POR LA LIBERTAD Y EL TRABAJO,LISTA CELESTE,507,3263
2,BUENOS AIRES,115,T. LAUQUEN,3335,UNION CON FE,UNION CON FE,513,203
2,BUENOS AIRES,115,T. LAUQUEN,9001,ELECTORES,,9001,32813
2,BUENOS AIRES,115,T. LAUQUEN,9002,VOTANTES,,9002,23862
2,BUENOS AIRES,115,T. LAUQUEN,9003,VOTOS IMPUGNADOS,,9003,2
2,BUENOS AIRES,115,T. LAUQUEN,9004,VOTOS BLANCOS,,9004,1981
2,BUENOS AIRES,115,T. LAUQUEN,9005,VOTOS NULOS,,9005,341
2,BUENOS AIRES,115,T. LAUQUEN,9006,VOTOS RECURRIDOS,,9006,3
2,BUENOS AIRES,115,T. LAUQUEN,9007,EMPADRONADOS,,9007,35799
2,BUENOS AIRES,116,TORDILLO,272,GENTE EN ACCION,,272,4
2,BUENOS AIRES,116,TORDILLO,276,MOVIMIENTO AVANZADA SOCIALISTA,,276,9
2,BUENOS AIRES,116,TORDILLO,505,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,,505,12
2,BUENOS AIRES,116,TORDILLO,511,FRENTE POPULAR DEMOCRATICO Y SOCIAL (PODEMOS),,511,8
2,BUENOS AIRES,116,TORDILLO,3016,COMPROMISO FEDERAL,ES POSIBLE - E,504,3
2,BUENOS AIRES,116,TORDILLO,3017,COMPROMISO FEDERAL,ES POSIBLE BUENOS AIRES - P,504,0
2,BUENOS AIRES,116,TORDILLO,3018,COMPROMISO FEDERAL,JUSTICIA Y DIGNIDAD - M,504,0
2,BUENOS AIRES,116,TORDILLO,3019,COMPROMISO FEDERAL,UNIR - U,504,0
2,BUENOS AIRES,116,TORDILLO,3307,FRENTE RENOVADOR,CORRIENTE RENOVADORA - LISTA 1,510,317
2,BUENOS AIRES,116,TORDILLO,3310,FRENTE PROGRESISTA CIVICO Y SOCIAL,UNIDAD PROGRESISTA - A,514,255
2,BUENOS AIRES,116,TORDILLO,3323,FRENTE PARA LA VICTORIA,LISTA 2 - CELESTE Y BLANCA K,501,537
2,BUENOS AIRES,116,TORDILLO,3334,UNIDOS POR LA LIBERTAD Y EL TRABAJO,LISTA CELESTE,507,79
2,BUENOS AIRES,116,TORDILLO,3335,UNION CON FE,UNION CON FE,513,13
2,BUENOS AIRES,116,TORDILLO,9001,ELECTORES,,9001,1703
2,BUENOS AIRES,116,TORDILLO,9002,VOTANTES,,9002,1429
2,BUENOS AIRES,116,TORDILLO,9003,VOTOS IMPUGNADOS,,9003,0
2,BUENOS AIRES,116,TORDILLO,9004,VOTOS BLANCOS,,9004,71
2,BUENOS AIRES,116,TORDILLO,9005,VOTOS NULOS,,9005,6
2,BUENOS AIRES,116,TORDILLO,9006,VOTOS RECURRIDOS,,9006,1
2,BUENOS AIRES,116,TORDILLO,9007,EMPADRONADOS,,9007,1703
2,BUENOS AIRES,117,T. ARROYOS,272,GENTE EN ACCION,,272,102
2,BUENOS AIRES,117,T. ARROYOS,276,MOVIMIENTO AVANZADA SOCIALISTA,,276,139
2,BUENOS AIRES,117,T. ARROYOS,505,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,,505,764
2,BUENOS AIRES,117,T. ARROYOS,511,FRENTE POPULAR DEMOCRATICO Y SOCIAL (PODEMOS),,511,170
2,BUENOS AIRES,117,T. ARROYOS,3016,COMPROMISO FEDERAL,ES POSIBLE - E,504,106
2,BUENOS AIRES,117,T. ARROYOS,3017,COMPROMISO FEDERAL,ES POSIBLE BUENOS AIRES - P,504,0
2,BUENOS AIRES,117,T. ARROYOS,3018,COMPROMISO FEDERAL,JUSTICIA Y DIGNIDAD - M,504,123
2,BUENOS AIRES,117,T. ARROYOS,3019,COMPROMISO FEDERAL,UNIR - U,504,91
2,BUENOS AIRES,117,T. ARROYOS,3307,FRENTE RENOVADOR,CORRIENTE RENOVADORA - LISTA 1,510,10781
2,BUENOS AIRES,117,T. ARROYOS,3310,FRENTE PROGRESISTA CIVICO Y SOCIAL,UNIDAD PROGRESISTA - A,514,5200
2,BUENOS AIRES,117,T. ARROYOS,3323,FRENTE PARA LA VICTORIA,LISTA 2 - CELESTE Y BLANCA K,501,7639
2,BUENOS AIRES,117,T. ARROYOS,3334,UNIDOS POR LA LIBERTAD Y EL TRABAJO,LISTA CELESTE,507,3412
2,BUENOS AIRES,117,T. ARROYOS,3335,UNION CON FE,UNION CON FE,513,661
2,BUENOS AIRES,117,T. ARROYOS,9001,ELECTORES,,9001,46994
2,BUENOS AIRES,117,T. ARROYOS,9002,VOTANTES,,9002,32331
2,BUENOS AIRES,117,T. ARROYOS,9003,VOTOS IMPUGNADOS,,9003,3
2,BUENOS AIRES,117,T. ARROYOS,9004,VOTOS BLANCOS,,9004,5812
2,BUENOS AIRES,117,T. ARROYOS,9005,VOTOS NULOS,,9005,368
2,BUENOS AIRES,117,T. ARROYOS,9006,VOTOS RECURRIDOS,,9006,4
2,BUENOS AIRES,117,T. ARROYOS,9007,EMPADRONADOS,,9007,49294
2,BUENOS AIRES,118,T. DE FEBRERO,272,GENTE EN ACCION,,272,1060
2,BUENOS AIRES,118,T. DE FEBRERO,276,MOVIMIENTO AVANZADA SOCIALISTA,,276,1816
2,BUENOS AIRES,118,T. DE FEBRERO,505,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,,505,10857
2,BUENOS AIRES,118,T. DE FEBRERO,511,FRENTE POPULAR DEMOCRATICO Y SOCIAL (PODEMOS),,511,2176
2,BUENOS AIRES,118,T. DE FEBRERO,3016,COMPROMISO FEDERAL,ES POSIBLE - E,504,544
2,BUENOS AIRES,118,T. DE FEBRERO,3017,COMPROMISO FEDERAL,ES POSIBLE BUENOS AIRES - P,504,371
2,BUENOS AIRES,118,T. DE FEBRERO,3018,COMPROMISO FEDERAL,JUSTICIA Y DIGNIDAD - M,504,7
2,BUENOS AIRES,118,T. DE FEBRERO,3019,COMPROMISO FEDERAL,UNIR - U,504,519
2,BUENOS AIRES,118,T. DE FEBRERO,3307,FRENTE RENOVADOR,CORRIENTE RENOVADORA - LISTA 1,510,86752
2,BUENOS AIRES,118,T. DE FEBRERO,3310,FRENTE PROGRESISTA CIVICO Y SOCIAL,UNIDAD PROGRESISTA - A,514,22482
2,BUENOS AIRES,118,T. DE FEBRERO,3323,FRENTE PARA LA VICTORIA,LISTA 2 - CELESTE Y BLANCA K,501,54646
2,BUENOS AIRES,118,T. DE FEBRERO,3334,UNIDOS POR LA LIBERTAD Y EL TRABAJO,LISTA CELESTE,507,21328
2,BUENOS AIRES,118,T. DE FEBRERO,3335,UNION CON FE,UNION CON FE,513,2237
2,BUENOS AIRES,118,T. DE FEBRERO,9001,ELECTORES,,9001,266611
2,BUENOS AIRES,118,T. DE FEBRERO,9002,VOTANTES,,9002,202050
2,BUENOS AIRES,118,T. DE FEBRERO,9003,VOTOS IMPUGNADOS,,9003,116
2,BUENOS AIRES,118,T. DE FEBRERO,9004,VOTOS BLANCOS,,9004,4425
2,BUENOS AIRES,118,T. DE FEBRERO,9005,VOTOS NULOS,,9005,2133
2,BUENOS AIRES,118,T. DE FEBRERO,9006,VOTOS RECURRIDOS,,9006,68
2,BUENOS AIRES,118,T. DE FEBRERO,9007,EMPADRONADOS,,9007,269416
2,BUENOS AIRES,119,LA COSTA,272,GENTE EN ACCION,,272,140
